mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,tinhtrang,nambd
ba30ee30xpvaibaexe8b6jbwyl2ytklky20f+13d,1999.0,1.0,tiền giang,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
80c9e79axpvaibaexe8b6jbwyl2ytjw1gv8fz6rw,1999.0,1.0,quảng trị,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
877f427expvaibaexe8b6jbwyl2ytarzv0i6ok9u,1996.0,1.0,hồ chí minh,mtcl2017.1,ktmt,clc,12.0,d520214,1.0,2017.0
7a4b058dxpvaibaexe8b6jbwyl2yti8eizkurcsw,1999.0,1.0,hồ chí minh,cttt2017,httt,cttt,12.0,d480104,1.0,2017.0
011e3613xpvaibaexe8b6jbwyl2ytdqlxqdi7vkc,1999.0,1.0,hồ chí minh,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
ac064bb4xpvaibaexe8b6jbwyl2ytex6waljlrnc,1999.0,1.0,long an,khcl2017.1,khmt,clc,12.0,d480101,1.0,2017.0
014ab13expvaibaexe8b6jbwyl2ytnvhs0daeuvk,1999.0,1.0,kiên giang,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
74b42b90xpvaibaexe8t2+ly9ehsfp0qb8jhiqjl,1999.0,1.0,hồ chí minh,khtn2017,khmt,cntn,12.0,d480101,3.0,2017.0
cb97a650xpvaibaexe8t2+ly9ehsfofpoqp+l6or,1998.0,1.0,hồ chí minh,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
42bf12eaxpvaibaexe8t2+ly9ehsfm5deuewfd2i,1999.0,1.0,hồ chí minh,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
4cd815e5xpvaibaexe8t2+ly9ehsfj0d8p2y9uzx,1999.0,1.0,hồ chí minh,htcl2017.1,httt,clc,12.0,d480104,1.0,2017.0
dda186b3xpvaibaexe8t2+ly9ehsft2+h60gv5fz,1999.0,1.0,đồng nai,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
b646c4d7xpvaibaexe8t2+ly9ehsftgr8dexq/1u,1999.0,1.0,quảng nam,htcl2017.1,httt,clc,12.0,d480104,1.0,2017.0
1ca01d16xpvaibaexe8t2+ly9ehsfqwt/qctrjhi,1999.0,1.0,bình định,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
2b8081efxpvaibaexe8t2+ly9ehsfsznbw+e7ewx,1999.0,1.0,nghệ an,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
fa7547adxpvaibaexe8t2+ly9ehsfusiz6fx/dtl,1999.0,1.0,hồ chí minh,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
2dd3e6dfxpvaibaexe/nw3dhnqnhf1lqpxyt3uhk,1999.0,1.0,đồng nai,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
f1af1834xpvaibaexe/nw3dhnqnhf60wkpucpxjg,1999.0,1.0,đồng nai,khmt2017,khmt,cqui,12.0,d480101,5.0,2017.0
57cc6f79xpvaibaexe/nw3dhnqnhf87snxdmglc7,1999.0,1.0,bình phước,tmđt2017,httt,cqui,12.0,d480104,5.0,2017.0
43386d57xpvaibaexe/nw3dhnqnhfzjzvi0o00sj,1999.0,1.0,bà rịa - vũng tàu,mmcl2017,mmt&tt,clc,12.0,d480102,5.0,2017.0
08b2c14expvaibaexe/nw3dhnqnhf02cfeidmqez,1999.0,1.0,tiền giang,mtcl2017.2,ktmt,clc,12.0,d520214,1.0,2017.0
2d45ba9bxpvaibaexe/nw3dhnqnhf2fnx9if55yh,1999.0,1.0,đắk lắk,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
1ca21fe7xpvaibaexe/nw3dhnqnhf2ietvzsrrsz,1999.0,1.0,bình thuận,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
bce371d9xpvaibaexe/nw3dhnqnhfzsc5hfngifx,1999.0,1.0,đồng nai,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
0e01b42bxpvaibaexe/nw3dhnqnhfx78gohy5uai,1999.0,1.0,quảng ngãi,khmt2017,khmt,cqui,12.0,d480101,3.0,2017.0
d127d9abxpvaibaexe/nw3dhnqnhf7vpirjnnnnv,1999.0,1.0,an giang,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
2a0444d8xpvaibaexe8ylvtcvzcdlx6hdq24dliv,1999.0,1.0,tiền giang,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
e6c61ec6xpvaibaexe8ylvtcvzcdlytg1bcz1kok,1999.0,1.0,bình định,pmcl2017.3,cnpm,clc,12.0,d480103,1.0,2017.0
1594a858xpvaibaexe8ylvtcvzcdlv3aybmyr/kn,1999.0,1.0,bình dương,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
eb03867fxpvaibaexe8ylvtcvzcdltpj21ieypf3,1999.0,1.0,bà rịa - vũng tàu,mtcl2017.1,ktmt,clc,12.0,d520214,1.0,2017.0
efa7b0cbxpvaibaexe8ylvtcvzcdluhjkfh2ifyh,1999.0,1.0,đồng nai,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
eb376b49xpvaibaexe8ylvtcvzcdlc3liwwiri7k,1999.0,1.0,hồ chí minh,khcl2017.2,khmt,clc,12.0,d480101,5.0,2017.0
5c4dfcf2xpvaibaexe8ylvtcvzcdleqpri+w3u5z,1999.0,1.0,hồ chí minh,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
267055f6xpvaibaexe8ylvtcvzcdlywsxo+oncmp,1999.0,1.0,quảng ngãi,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
96c81740xpvaibaexe8ylvtcvzcdlvp7njtrswfb,1999.0,1.0,hồ chí minh,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
ef0159f7xpvaibaexe8ylvtcvzcdlauuyuvl8vfl,1999.0,1.0,hồ chí minh,mtcl2017.2,ktmt,clc,12.0,d520214,1.0,2017.0
a3b16a38xpvaibaexe+fbptg8oxoulsfmfhujau/,1999.0,1.0,hồ chí minh,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
3b5a2570xpvaibaexe+fbptg8oxouiuqursrrpm4,1999.0,1.0,phú yên,khmt2017,khmt,cqui,12.0,d480101,2.0,2017.0
b5ed311bxpvaibaexe+fbptg8oxouojxdpokwhz5,1999.0,1.0,hồ chí minh,htcl2017.1,httt,clc,12.0,d480104,1.0,2017.0
05ee77e5xpvaibaexe+fbptg8oxousia2iyzvnho,1999.0,1.0,hồ chí minh,khtn2017,khmt,cntn,12.0,d480101,3.0,2017.0
1a70d9fdxpvaibaexe+fbptg8oxour/ikgqvp4cm,1999.0,0.0,quảng trị,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
6360eccbxpvaibaexe+fbptg8oxousud5cxpoxjf,1999.0,1.0,hồ chí minh,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
99f828f0xpvaibaexe+fbptg8oxoun7x9qxazjfs,1999.0,1.0,khánh hoà,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
456f3dabxpvaibaexe+fbptg8oxoukkbczze7rfx,1999.0,1.0,ninh thuận,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
3bc3a57bxpvaibaexe+fbptg8oxoupfszjebagru,1999.0,1.0,bình phước,khcl2017.2,khmt,clc,12.0,d480101,1.0,2017.0
2935531cxpvaibaexe+fbptg8oxouklkrc9oo2/c,1999.0,1.0,hồ chí minh,htcl2017.2,httt,clc,12.0,d480104,1.0,2017.0
cb548a33xpvaibaexe+t+pdylenbrh/msoum7hbm,1997.0,1.0,bến tre,ktmt2017,ktmt,cqui,12.0,d520214,5.0,2017.0
08573ce9xpvaibaexe+t+pdylenbrucq28cqwkcu,1999.0,0.0,lâm đồng,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
9af6e142xpvaibaexe+t+pdylenbrirhlpnmnolr,1999.0,1.0,hồ chí minh,htcl2017.2,httt,clc,12.0,d480104,1.0,2017.0
6e1c6806xpvaibaexe+t+pdylenbrs1npbeodyfy,1999.0,1.0,quảng trị,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
ce57739axpvaibaexe+t+pdylenbrvhrkizwwov8,1999.0,1.0,an giang,ktmt2017,ktmt,cqui,12.0,d520214,1.0,2017.0
8575bce8xpvaibaexe+t+pdylenbrq6k/k7kla6s,1999.0,1.0,bình phước,mtcl2017.1,ktmt,clc,12.0,d520214,5.0,2017.0
a250e6a4xpvaibaexe+t+pdylenbrtvsisnnchc4,1999.0,0.0,khánh hoà,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
d5654ca2xpvaibaexe+t+pdylenbrobexazpddao,1999.0,0.0,trà vinh,pmcl2017.2,cnpm,clc,12.0,d480103,1.0,2017.0
ea90c578xpvaibaexe+t+pdylenbrogwp4xpe1fi,1999.0,0.0,thái bình,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
64c7cd4bxpvaibaexe+t+pdylenbrg640+xmiape,1999.0,0.0,quảng nam,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
02b1b771xpvaibaexe/mfnbyxh05bwp2psmem6tl,1999.0,0.0,sóc trăng,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
854baca2xpvaibaexe/mfnbyxh05b03wvm7utjgr,1999.0,1.0,bình định,pmcl2017.2,cnpm,clc,12.0,d480103,5.0,2017.0
fd6d28d0xpvaibaexe/mfnbyxh05byrphkylznoq,1999.0,1.0,cà mau,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
d65ec4a2xpvaibaexe/mfnbyxh05b9afh/nbe41a,1999.0,0.0,bến tre,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
8935fa37xpvaibaexe/mfnbyxh05b8rcso0reek9,1999.0,1.0,lâm đồng,khcl2017.2,khmt,clc,12.0,d480101,1.0,2017.0
4d9103c3xpvaibaexe/mfnbyxh05b5ijj//r6upd,1999.0,1.0,hồ chí minh,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
78f654b0xpvaibaexe/mfnbyxh05b+fwc/vm8ila,1999.0,1.0,hồ chí minh,khcl2017.2,khmt,clc,12.0,d480101,3.0,2017.0
0c893a49xpvaibaexe/mfnbyxh05b28wnbqwscec,1999.0,1.0,long an,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
1e875540xpvaibaexe/mfnbyxh05b5brs1i0rr6p,1999.0,1.0,hồ chí minh,pmcl2017.3,cnpm,clc,12.0,d480103,1.0,2017.0
d78cca63xpvaibaexe/m+/uawvehhfsvw6nr7w4b,1999.0,1.0,đắk lắk,pmcl2017.3,cnpm,clc,12.0,d480103,1.0,2017.0
8b9c9d85xpvaibaexe/m+/uawvehhfw+4ptc9ypm,1999.0,1.0,ninh thuận,khcl2017.2,khmt,clc,12.0,d480101,3.0,2017.0
d4ed7282xpvaibaexe/m+/uawvehhhldeptao8mm,1999.0,1.0,hồ chí minh,khcl2017.2,khmt,clc,12.0,d480101,1.0,2017.0
af93f8a0xpvaibaexe/m+/uawvehhghesomp+ofs,1999.0,1.0,lâm đồng,khmt2017,khmt,cqui,12.0,d480101,3.0,2017.0
65307159xpvaibaexe/m+/uawvehhf0l8ppczecl,1999.0,1.0,đắk lắk,attn2017,mmt&tt,kstn,12.0,d480299,1.0,2017.0
cc4635aexpvaibaexe/m+/uawvehhl/ccua5posu,1999.0,1.0,lâm đồng,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
5224906bxpvaibaexe/m+/uawvehhhk9catezsrt,1999.0,1.0,hồ chí minh,mtcl2017.2,ktmt,clc,12.0,d520214,1.0,2017.0
42e2c20axpvaibaexe/m+/uawvehhlicah+o4wgg,1999.0,1.0,hồ chí minh,khcl2017.2,khmt,clc,12.0,d480101,5.0,2017.0
9e645ec5xpvaibaexe/m+/uawvehhm1fmatjj6hd,1999.0,1.0,an giang,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
e2eb5f46xpvaibaexe/m+/uawvehhh14js6ghwce,1999.0,1.0,bà rịa - vũng tàu,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
1aa45701xpvaibaexe/qpfjjxkb5fsgyiyn34kie,1999.0,1.0,đồng tháp,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
6d1a1dedxpvaibaexe/qpfjjxkb5fplgt14lsto2,1999.0,1.0,bình phước,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
a11f7e03xpvaibaexe/qpfjjxkb5fuux5ahomd0p,1999.0,1.0,bình dương,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
200c3ef0xpvaibaexe/qpfjjxkb5fsf40am+ayri,1999.0,1.0,bình định,attn2017,mmt&tt,kstn,12.0,d480299,3.0,2017.0
3569491fxpvaibaexe/qpfjjxkb5fnbuqjazoqe3,1999.0,1.0,bình định,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
e969972fxpvaibaexe/qpfjjxkb5fofhe1uuykfi,1999.0,1.0,kiên giang,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
024f7582xpvaibaexe/qpfjjxkb5fpc+ju5l2yoh,1999.0,1.0,quảng nam,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
41a97858xpvaibaexe/qpfjjxkb5frhnbdjtoh40,1999.0,1.0,quảng ngãi,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
887b8381xpvaibaexe/qpfjjxkb5foyiyadyt4vi,1999.0,1.0,hồ chí minh,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
9987c147xpvaibaexe/qpfjjxkb5fk0fx8sciu5w,1999.0,1.0,đồng nai,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
e7547f9axpvaibaexe+rtfcnyqdp1hnu+/lwnxzt,1999.0,1.0,quảng ngãi,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
1ba6a3ffxpvaibaexe+rtfcnyqdp1qmr4wimfc7s,1999.0,1.0,thừa thiên - huế,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
50b7c353xpvaibaexe+rtfcnyqdp1lgeehd3c3x7,1999.0,1.0,hồ chí minh,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
5066e750xpvaibaexe+rtfcnyqdp1gv8o5sqlltq,1999.0,0.0,lâm đồng,khmt2017,khmt,cqui,12.0,d480101,3.0,2017.0
479ebe2expvaibaexe+rtfcnyqdp1gfgforc/nf7,1999.0,0.0,bến tre,httt2017,httt,cqui,12.0,d480104,5.0,2017.0
1cf049edxpvaibaexe+rtfcnyqdp1ikn+f6kk5yh,1999.0,0.0,đồng nai,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
5f21f5b1xpvaibaexe+rtfcnyqdp1md5rkojritl,1999.0,1.0,long an,khcl2017.2,khmt,clc,12.0,d480101,3.0,2017.0
e01bb56axpvaibaexe+rtfcnyqdp1qjviajlfwcw,1999.0,1.0,khánh hoà,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
eaaf64c2xpvaibaexe/cisftemjhag0vpie3n9pd,1999.0,1.0,đồng tháp,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
fa938a6expvaibaexe/cisftemjhafptf6edgpf9,1999.0,1.0,an giang,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
d8082650xpvaibaexe/cisftemjhaernmlun1v2j,1999.0,1.0,bình định,pmcl2017.3,cnpm,clc,12.0,d480103,5.0,2017.0
dfe813ccxpvaibaexe/cisftemjhai38rvnheztn,1999.0,1.0,bà rịa - vũng tàu,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
48b2c8a9xpvaibaexe/cisftemjhakkcenbegudq,1999.0,1.0,bình phước,khmt2017,khmt,cqui,12.0,d480101,5.0,2017.0
5e44b4ecxpvaibaexe/cisftemjhaj9nyzox+tz0,1999.0,1.0,bình định,htcl2017.1,httt,clc,12.0,d480104,1.0,2017.0
8fee80f7xpvaibaexe/cisftemjham8beww1qcgg,1999.0,1.0,đồng nai,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
11dd1d9fxpvaibaexe/cisftemjhamr2fs9wf2c0,1999.0,1.0,tiền giang,httt2017,httt,cqui,12.0,d480104,5.0,2017.0
23ea7573xpvaibaexe/cisftemjhaoini5m49fl+,1999.0,1.0,lâm đồng,khcl2017.2,khmt,clc,12.0,d480101,5.0,2017.0
c54ae894xpvaibaexe/cisftemjhaorqnibsawbh,1999.0,1.0,thừa thiên - huế,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
8f8fc083xpvaibaexe9suz+dc1ml5debihurm5hf,1999.0,1.0,hồ chí minh,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
f09e416cxpvaibaexe9suz+dc1ml5jrumvawnfir,1997.0,1.0,quảng nam,attn2017,mmt&tt,kstn,12.0,d480299,1.0,2017.0
d1a3b08axpvaibaexe9suz+dc1ml5mueimqx5iz8,1999.0,1.0,hồ chí minh,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
7b6803eexpvaibaexe9suz+dc1ml5novzl9a9zry,1999.0,0.0,tiền giang,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
87c95972xpvaibaexe9suz+dc1ml5px3vzdhlog1,1999.0,1.0,trà vinh,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
1f7494efxpvaibaexe9suz+dc1ml5elrd7ydmdwi,1999.0,1.0,hải dương,atcl2017,mmt&tt,clc,12.0,d480299,5.0,2017.0
ac872956xpvaibaexe9suz+dc1ml5ctn57li6l3j,1999.0,1.0,quảng trị,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
1dd20c49xpvaibaexe9suz+dc1ml5it5iueasaed,1999.0,1.0,bà rịa - vũng tàu,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
6a6975c9xpvaibaexe9suz+dc1ml5iyabrorwa3h,1999.0,1.0,nghệ an,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
cbc89467xpvaibaexe9suz+dc1ml5luftkkqpbu/,1999.0,1.0,đồng nai,pmcl2017.2,cnpm,clc,12.0,d480103,1.0,2017.0
523fc174xpvaibaexe+0dwp+qxloyiscejfvmgyz,1999.0,1.0,đồng nai,khmt2017,khmt,cqui,12.0,d480101,5.0,2017.0
28142a5cxpvaibaexe+0dwp+qxloyvm0snhyvyqo,1999.0,1.0,hà tĩnh,mmtt2017,mmt&tt,cqui,12.0,d480102,5.0,2017.0
09241d2expvaibaexe+0dwp+qxloyjcqfawpo9qj,1999.0,1.0,quảng ngãi,khmt2017,khmt,cqui,12.0,d480101,1.0,2017.0
a179cc08xpvaibaexe+0dwp+qxloyk8aciqdzbzv,1999.0,1.0,quảng bình,pmcl2017.3,cnpm,clc,12.0,d480103,1.0,2017.0
c8c4e0f7xpvaibaexe+0dwp+qxloyhmctx8zb86s,1998.0,1.0,bình phước,attt2017,mmt&tt,cqui,12.0,d480299,5.0,2017.0
deb1943bxpvaibaexe+0dwp+qxloylbpctgotxun,1999.0,1.0,hồ chí minh,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
dc46d2d7xpvaibaexe+0dwp+qxloypdbj1htgit7,1999.0,1.0,hồ chí minh,khmt2017,khmt,cqui,12.0,d480101,1.0,2017.0
22dfb7ffxpvaibaexe+0dwp+qxloynrt5txbfoqv,1999.0,1.0,tây ninh,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
519a061expvaibaexe+fw1bg/roenihveewxpi8l,1999.0,1.0,hồ chí minh,htcl2017.1,httt,clc,12.0,d480104,1.0,2017.0
1192c39axpvaibaexe+fw1bg/roenjznrhzecuml,1999.0,1.0,hồ chí minh,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
cbb9c2ebxpvaibaexe+fw1bg/roenbld85qzjxln,1999.0,1.0,đồng nai,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
85082bb5xpvaibaexe+fw1bg/roencrjf8tuewki,1999.0,1.0,long an,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
fe40c7daxpvaibaexe+fw1bg/roenfsq809vdbwx,1999.0,1.0,hồ chí minh,mtcl2017.2,ktmt,clc,12.0,d520214,1.0,2017.0
93db83a1xpvaibaexe+fw1bg/roenik8qwl1us6q,1999.0,0.0,đắk lắk,cntt2017,kttt,cqui,12.0,d480201,5.0,2017.0
3210a6c9xpvaibaexe+fw1bg/roenaqyg69prhcr,1999.0,1.0,lâm đồng,mmcl2017,mmt&tt,clc,12.0,d480102,1.0,2017.0
942f0218xpvaibaexe+fw1bg/roeng4l//m3cncy,1999.0,1.0,quảng trị,attn2017,mmt&tt,kstn,12.0,d480299,1.0,2017.0
dc8b0015xpvaibaexe+fw1bg/roenj9s+o9u9pfb,1995.0,1.0,đồng nai,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
a5ae07d7xpvaibaexe+fw1bg/roengyuayxi/rsm,1999.0,1.0,hồ chí minh,pmcl2017.3,cnpm,clc,12.0,d480103,5.0,2017.0
c01d2321xpvaibaexe9frfgwld9noyx31xsrfjuq,1999.0,1.0,khánh hoà,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
1ebb5cd4xpvaibaexe9frfgwld9noxkkputiomtp,1999.0,1.0,hồ chí minh,khcl2017.2,khmt,clc,12.0,d480101,5.0,2017.0
f20a8094xpvaibaexe9frfgwld9notnp+badxrep,1999.0,1.0,cần thơ,ktmt2017,ktmt,cqui,12.0,d520214,2.0,2017.0
6ebc70d7xpvaibaexe9frfgwld9noxzbyfya6y58,1999.0,1.0,phú yên,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
e981bee6xpvaibaexe9frfgwld9noyekjvcxreh4,1999.0,1.0,hồ chí minh,pmcl2017.2,cnpm,clc,12.0,d480103,1.0,2017.0
1ad25c50xpvaibaexe9frfgwld9noyiwb7jlp1qh,1999.0,1.0,hồ chí minh,mtcl2017.1,ktmt,clc,12.0,d520214,1.0,2017.0
187596bfxpvaibaexe9frfgwld9nowvy+4kqbipb,1999.0,1.0,long an,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
d43b7616xpvaibaexe9frfgwld9noqxovzyrvxa3,1999.0,1.0,quảng nam,mtcl2017.1,ktmt,clc,12.0,d520214,1.0,2017.0
6dd12accxpvaibaexe9frfgwld9notdbnbr3fd2h,1999.0,1.0,hồ chí minh,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
a7ba56e0xpvaibaexe9frfgwld9nodf/pjec+zvg,1999.0,1.0,quảng trị,attn2017,mmt&tt,kstn,12.0,d480299,1.0,2017.0
6953df6bxpvaibaexe8xu1e8xgql2jzszas/iqve,1999.0,1.0,ninh thuận,khcl2017.2,khmt,clc,12.0,d480101,5.0,2017.0
d1eae9afxpvaibaexe8xu1e8xgql2gt9yiqyjugs,1999.0,1.0,tiền giang,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
ee2f83f4xpvaibaexe8xu1e8xgql2a7dywo0e1ee,1999.0,1.0,tiền giang,attt2017,mmt&tt,cqui,12.0,d480299,2.0,2017.0
1771faa3xpvaibaexe8xu1e8xgql2dmzv7u92ah5,1999.0,1.0,đắk lắk,cntt2017,kttt,cqui,12.0,d480201,1.0,2017.0
3d94aabbxpvaibaexe8xu1e8xgql2l9f6wwob2ic,1999.0,1.0,khánh hoà,khcl2017.2,khmt,clc,12.0,d480101,2.0,2017.0
c2c6f7bbxpvaibaexe8xu1e8xgql2jl1vo7878az,1999.0,1.0,an giang,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
f731cb9dxpvaibaexe8xu1e8xgql2lgkqutu93os,1999.0,1.0,lâm đồng,htcl2017.2,httt,clc,12.0,d480104,5.0,2017.0
a1e291c1xpvaibaexe8xu1e8xgql2cd2romv//qd,1999.0,1.0,bến tre,atcl2017,mmt&tt,clc,12.0,d480299,1.0,2017.0
319ab5d6xpvaibaexe/x5ut1faytt3hox4+lgx0v,1999.0,1.0,bình định,attn2017,mmt&tt,kstn,12.0,d480299,1.0,2017.0
15d699a1xpvaibaexe/x5ut1faytt/oqoq2vqypy,1999.0,1.0,long an,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
dfacc560xpvaibaexe/x5ut1fayttxgnk1+xahjh,1999.0,1.0,trà vinh,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
87890aafxpvaibaexe/x5ut1faytt6t9uowjqbtf,1999.0,1.0,thái bình,mmcl2017,mmt&tt,clc,12.0,d480102,1.0,2017.0
d4d77b2bxpvaibaexe/x5ut1faytt4cr2b+oq5rp,1999.0,0.0,hưng yên,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
18d2a5cfxpvaibaexe/x5ut1faytt+zvvujp4fyr,1999.0,1.0,bình định,attt2017,mmt&tt,cqui,12.0,d480299,1.0,2017.0
da7b73d9xpvaibaexe/x5ut1fayttx7c+fsqykde,1999.0,1.0,nghệ an,ktpm2017,cnpm,cqui,12.0,d480103,5.0,2017.0
53886ccbxpvaibaexe/x5ut1faytt+gxayapk8b7,1996.0,1.0,kiên giang,pmcl2017.3,cnpm,clc,12.0,d480103,1.0,2017.0
42a1ec5fxpvaibaexe/x5ut1faytt/i76nhllyrk,1999.0,1.0,hồ chí minh,mmcl2017,mmt&tt,clc,12.0,d480102,1.0,2017.0
9b9a17c2xpvaibaexe/x5ut1faytt69tcyhczbgm,1999.0,1.0,đắk lắk,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
0f964870xpvaibaexe+xoev1vj5o23rpwoptobxn,1999.0,1.0,đồng nai,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
f1601417xpvaibaexe+xoev1vj5o22o5pgdzu7cx,1999.0,1.0,kon tum,ktpm2017,cnpm,cqui,12.0,d480103,1.0,2017.0
4d5fd232xpvaibaexe+xoev1vj5o2weclpqjdh7d,1999.0,1.0,hồ chí minh,htcl2017.1,httt,clc,12.0,d480104,5.0,2017.0
991ee341xpvaibaexe+xoev1vj5o20s2y+57olxq,1999.0,1.0,cần thơ,tmđt2017,httt,cqui,12.0,d480104,1.0,2017.0
25f23be0xpvaibaexe+xoev1vj5o2ztsz/mxr7u7,1999.0,1.0,hồ chí minh,cttt2017,httt,cttt,12.0,d480104,1.0,2017.0
b5249f9bxpvaibaexe+xoev1vj5o249zkcdijbyf,1999.0,0.0,đắk lắk,httt2017,httt,cqui,12.0,d480104,1.0,2017.0
23b50a83xpvaibaexe+xoev1vj5o2yoxpaiz4rpd,1999.0,1.0,sóc trăng,pmcl2017.1,cnpm,clc,12.0,d480103,1.0,2017.0
33befdadxpvaibaexe+xoev1vj5o26vfbuxs7tf7,1999.0,1.0,trà vinh,khmt2017,khmt,cqui,12.0,d480101,1.0,2017.0
3560baa9xpvaibaexe+xoev1vj5o28x8ivox4ird,1999.0,0.0,gia lai,htcl2017.2,httt,clc,12.0,d480104,1.0,2017.0
7a1f2fcbxpvaibaexe+xoev1vj5o21iufe2kobmi,1999.0,1.0,long an,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
700b9e8axpvaibaexe+nnqrni1k9jco1veany5ao,1997.0,1.0,nghệ an,mtcl2017.1,ktmt,clc,12.0,d520214,5.0,2017.0
bb0bb65axpvaibaexe+nnqrni1k9jcc4u90m9qnh,1999.0,1.0,quảng bình,mmtt2017,mmt&tt,cqui,12.0,d480102,1.0,2017.0
