Label,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,dien_tt,lop12_matinh,truong_thpt,xlhv_1,xlhv_2,xlhv_3,xlhv_4,xlhv_5,xlhv_6,drl_1,drl_2,drl_3,drl_4,drl_5,drl_6,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,sotchk_1,sotchk_2,sotchk_3,sotchk_4,sotchk_5,sotchk_6
TreHan,1995.0,1.0,bình định,ktpm0001,cnpm,cqui,8.0,d480103,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Gioi,Gioi,Gioi,6.3,6.63,6.58,6.54,4.86,5.55,22.0,30.0,19.0,15.0,11.0,17.0
TreHan,1995.0,1.0,hồ chí minh,khmt2013,khmt,cqui,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Trung Binh,Trung Binh,Yeu,Yeu,5.61,6.7,5.89,6.74,5.97,0.1,22.0,23.0,18.0,19.0,20.0,16.0
TreHan,1995.0,1.0,quảng bình,cntt0001,kttt,cqui,8.0,d480201,thpt,31.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Trung Binh,Yeu,Kha,Kha,5.5,4.16,1.75,3.99,6.14,5.3,22.0,22.0,20.0,25.0,17.0,23.0
DungHan,1995.0,1.0,bà rịa - vũng tàu,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,52.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Gioi,Gioi,Kha,7.11,6.64,7.37,7.22,8.19,7.61,18.0,27.0,19.0,21.0,16.0,15.0
TreHan,1995.0,1.0,đồng nai,cntt0001,kttt,cqui,8.0,d480201,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Trung Binh,Kha,Kha,Kha,5.55,5.97,6.23,7.19,7.21,7.5,22.0,18.0,24.0,25.0,15.0,21.0
DungHan,1995.0,1.0,lâm đồng,antt2013,mmt&tt,cqui,8.0,d480299,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Gioi,Kha,Gioi,7.25,8.43,7.76,8.48,8.11,8.56,22.0,21.0,22.0,21.0,13.0,17.0
TreHan,1995.0,1.0,hồ chí minh,ktpm0001,cnpm,cqui,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Kha,Trung Binh,Kem,Kha,5.84,4.42,5.3,1.78,6.26,6.39,22.0,19.0,25.0,11.0,23.0,19.0
TreHan,1995.0,1.0,lâm đồng,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,Gioi,6.86,7.17,7.12,7.57,8.41,7.74,22.0,18.0,21.0,20.0,16.0,15.0
TreHan,1995.0,1.0,đồng nai,mtcl2013,ktmt,clc,8.0,d520214,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Yeu,Yeu,Kem,Trung Binh,5.09,5.08,3.93,3.08,5.11,3.37,22.0,19.0,20.0,15.0,23.0,21.0
TreHan,1995.0,1.0,tiền giang,ktpm0001,cnpm,cqui,8.0,d480103,thpt,53.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Kha,Kha,Kha,Kha,4.95,5.26,5.38,6.76,4.58,4.72,22.0,19.0,20.0,24.0,17.0,24.0
TreHan,1995.0,1.0,quảng ngãi,ktpm2013,cnpm,cqui,8.0,d480103,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Trung Binh,Kem,Trung Binh,4.5,2.45,3.58,2.57,5.66,4.54,18.0,21.0,12.0,27.0,14.0,28.0
TreHan,1995.0,1.0,đồng tháp,httt0001,httt,cqui,8.0,d480104,thpt,50.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Kem,Yeu,Kha,Trung Binh,4.16,2.05,4.15,4.74,4.8,3.58,22.0,29.0,26.0,16.0,28.0,34.0
TreHan,1995.0,1.0,bình thuận,ktpm0001,cnpm,cqui,8.0,d480103,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Gioi,Kha,Kha,6.32,7.68,7.62,7.43,5.53,6.04,22.0,22.0,25.0,25.0,15.0,22.0
TreHan,1994.0,1.0,nam định,cntt0001,kttt,cqui,8.0,d480201,thpt,40.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Trung Binh,Gioi,Trung Binh,6.14,4.89,5.47,5.39,6.97,3.46,22.0,22.0,19.0,23.0,21.0,22.0
DungHan,1995.0,1.0,bà rịa - vũng tàu,khtn2013,khmt,cntn,8.0,d480101,thpt,52.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Xuat Sac,Gioi,Xuat Sac,Gioi,6.61,7.84,8.24,8.49,8.75,8.38,22.0,19.0,25.0,18.0,16.0,16.0
TreHan,1995.0,1.0,đồng nai,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Gioi,Kha,Kha,6.33,5.39,6.62,7.0,6.76,6.87,18.0,18.0,21.0,30.0,18.0,23.0
TreHan,1995.0,1.0,đồng nai,ktpm0001,cnpm,cqui,8.0,d480103,thpt,43.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Kha,Trung Binh,Yeu,Kha,5.95,6.95,6.86,6.63,5.96,6.44,22.0,22.0,22.0,21.0,14.0,20.0
DungHan,1995.0,1.0,hồ chí minh,ktpm2013,cnpm,cqui,8.0,d480103,thpt,2.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Gioi,Kha,6.43,7.63,7.75,8.05,8.0,7.55,22.0,19.0,22.0,21.0,19.0,21.0
TreHan,1995.0,1.0,đồng nai,httt0001,httt,cqui,8.0,d480104,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Trung Binh,Kha,Gioi,Trung Binh,5.0,5.43,3.81,4.59,5.12,5.27,22.0,27.0,21.0,19.0,18.0,29.0
DungHan,1995.0,0.0,quảng ngãi,tmđt2013,httt,cqui,8.0,d480104,thpt,35.0,gdtx,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.05,7.47,8.1,9.08,8.68,8.9,22.0,19.0,21.0,19.0,27.0,24.0
DungHan,1995.0,0.0,đồng nai,khtn2013,khmt,cntn,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,6.61,8.55,8.23,8.56,9.26,9.33,22.0,19.0,24.0,19.0,20.0,16.0
TreHan,1995.0,1.0,hồ chí minh,cntt0001,kttt,cqui,8.0,d480201,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Yeu,Yeu,Trung Binh,4.41,2.94,3.89,2.16,4.32,3.45,22.0,18.0,23.0,23.0,19.0,30.0
DungHan,1995.0,0.0,thanh hoá,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,28.0,gdtx,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.83,7.6,8.25,8.46,8.44,8.5,18.0,26.0,22.0,17.0,14.0,15.0
TreHan,1993.0,1.0,nam định,mmtt0001,mmt&tt,cqui,8.0,d480201,thpt,25.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Kem,5.56,4.92,4.6,3.14,3.11,4.26,18.0,24.0,25.0,28.0,18.0,33.0
DungHan,1995.0,1.0,hồ chí minh,khmt2013,khmt,cqui,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Kha,Kha,Kha,Kha,4.95,7.02,5.48,6.41,6.62,8.03,22.0,28.0,26.0,26.0,24.0,18.0
TreHan,1995.0,0.0,quảng ngãi,ktpm0001,cnpm,cqui,8.0,d480103,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Gioi,Trung Binh,Kha,Kha,5.75,5.52,6.65,6.94,5.76,7.42,22.0,26.0,17.0,27.0,20.0,22.0
DungHan,1995.0,1.0,bình định,ktmt2013,ktmt,cqui,8.0,d520214,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,6.91,6.61,7.55,7.45,8.25,7.98,22.0,22.0,20.0,19.0,16.0,17.0
DungHan,1995.0,1.0,lâm đồng,ktpm2013,cnpm,cqui,8.0,d480103,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Kha,Kha,Kha,Trung Binh,7.09,6.37,5.39,5.94,6.38,5.91,22.0,19.0,22.0,19.0,19.0,22.0
TreHan,1995.0,1.0,hà tĩnh,ktmt0001,ktmt,cqui,8.0,d520214,thpt,30.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Kha,Gioi,Kha,5.53,6.44,7.52,7.51,7.37,7.13,18.0,18.0,21.0,18.0,23.0,15.0
TreHan,1995.0,1.0,quảng nam,mmtt0001,mmt&tt,cqui,8.0,d480201,thpt,34.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Kha,Kha,Kha,Trung Binh,5.84,3.0,5.56,6.63,6.55,6.35,22.0,19.0,25.0,27.0,22.0,18.0
DungHan,1994.0,1.0,nam định,khmt2013,khmt,cqui,8.0,d480101,thpt,25.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Trung Binh,Yeu,Gioi,Trung Binh,5.61,5.71,5.37,3.25,6.73,7.25,18.0,22.0,23.0,22.0,28.0,33.0
TreHan,1995.0,1.0,hồ chí minh,khmt0001,khmt,cqui,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Gioi,Kha,7.0,7.45,8.26,8.4,8.14,8.13,22.0,21.0,21.0,15.0,18.0,18.0
DungHan,1995.0,1.0,hà tĩnh,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,38.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Xuat Sac,Gioi,Kha,7.17,7.33,8.27,8.56,8.05,8.2,18.0,18.0,22.0,24.0,16.0,15.0
TreHan,1995.0,1.0,đồng nai,antt2013,mmt&tt,cqui,8.0,d480201,thpt,44.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Trung Binh,Trung Binh,Trung Binh,Kem,6.22,4.29,3.0,4.14,2.04,3.15,18.0,31.0,24.0,42.0,23.0,26.0
DungHan,1995.0,1.0,quảng bình,khtn2013,khmt,cntn,8.0,d480101,thpt,31.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,Gioi,6.27,8.11,7.67,7.69,8.23,8.73,22.0,19.0,23.0,20.0,23.0,16.0
TreHan,1994.0,1.0,quảng bình,khmt2013,khmt,cqui,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Kha,Trung Binh,Kem,Yeu,4.19,2.88,4.48,2.53,4.73,2.57,18.0,29.0,23.0,34.0,26.0,28.0
DungHan,1995.0,1.0,hồ chí minh,tmđt2013,httt,cqui,8.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Xuat Sac,Trung Binh,6.5,6.7,5.89,8.03,8.01,6.11,22.0,25.0,19.0,26.0,22.0,29.0
TreHan,1994.0,1.0,đắk nông,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,63.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Yeu,Trung Binh,Trung Binh,Kha,5.58,1.63,5.06,5.43,5.58,6.86,18.0,19.0,18.0,23.0,21.0,27.0
TreHan,1995.0,1.0,hồ chí minh,ktpm0001,cnpm,cqui,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Gioi,Kha,Kha,6.27,7.18,6.71,7.05,5.92,5.72,22.0,22.0,24.0,16.0,17.0,19.0
DungHan,1995.0,1.0,hồ chí minh,pmcl2013,cnpm,clc,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Gioi,Trung Binh,Gioi,8.07,7.91,8.43,8.81,8.61,8.21,22.0,22.0,23.0,17.0,18.0,19.0
DungHan,1995.0,1.0,hồ chí minh,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,2.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Kha,Gioi,Kha,7.32,6.44,8.03,8.32,7.72,7.98,22.0,18.0,19.0,17.0,16.0,18.0
DungHan,1995.0,1.0,đồng tháp,ktmt2013,ktmt,cqui,8.0,d520214,thpt,50.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,5.98,7.25,8.11,6.8,8.42,7.07,22.0,26.0,14.0,20.0,16.0,17.0
TreHan,1995.0,1.0,đồng nai,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,52.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Xuat Sac,Xuat Sac,Gioi,Kha,7.09,4.46,6.04,7.99,8.35,7.65,22.0,26.0,21.0,16.0,20.0,18.0
TreHan,1995.0,1.0,đắk nông,khmt0001,khmt,cqui,8.0,d480101,thpt,63.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Kha,Trung Binh,Kha,Trung Binh,5.44,4.75,5.63,5.88,7.06,6.22,18.0,18.0,23.0,15.0,26.0,27.0
TreHan,1995.0,1.0,an giang,mmtt0001,mmt&tt,cqui,8.0,d480299,thpt,51.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Kha,Gioi,Kha,6.02,3.4,5.67,6.18,7.69,6.8,22.0,21.0,29.0,30.0,20.0,18.0
DungHan,1995.0,1.0,hồ chí minh,cttt2013,httt,cttt,8.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Kha,Kha,Kha,6.16,6.31,6.79,7.5,7.21,8.02,19.0,16.0,21.0,21.0,16.0,19.0
DungHan,1995.0,1.0,hồ chí minh,pmcl2013,cnpm,clc,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Kha,Kha,Gioi,7.34,7.84,7.57,7.96,6.75,5.59,22.0,22.0,23.0,17.0,18.0,19.0
DungHan,1995.0,0.0,bình dương,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,44.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Gioi,Xuat Sac,Gioi,7.89,8.34,8.24,8.94,8.19,8.37,22.0,22.0,21.0,16.0,16.0,15.0
DungHan,1995.0,0.0,quảng bình,tmđt2013,httt,cqui,8.0,d480104,thpt,31.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,Kha,7.23,8.0,7.41,6.51,8.06,7.71,22.0,20.0,17.0,20.0,20.0,30.0
TreHan,1995.0,1.0,bình thuận,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kem,Kem,Kem,Kem,6.03,0.0,4.92,4.55,4.31,2.54,18.0,27.0,18.0,16.0,21.0,19.0
TreHan,1995.0,1.0,tiền giang,ktmt0001,ktmt,cqui,8.0,d520214,thpt,56.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kem,Kem,Kem,Yeu,Kha,3.7,1.46,3.39,1.3,5.76,6.08,22.0,27.0,19.0,14.0,20.0,25.0
TreHan,1995.0,0.0,an giang,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,51.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Gioi,Xuat Sac,Kha,7.09,5.72,6.94,6.75,7.31,7.47,22.0,18.0,24.0,26.0,14.0,15.0
TreHan,1995.0,0.0,khánh hoà,httt0001,httt,cqui,8.0,d480104,thpt,41.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Kha,Kha,Trung Binh,6.34,5.38,6.58,6.35,5.76,5.26,22.0,22.0,24.0,20.0,28.0,18.0
DungHan,1995.0,0.0,long an,cntt2013,kttt,cqui,8.0,d480201,thpt,49.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Kha,Kha,Trung Binh,Kha,6.23,7.15,6.14,7.15,7.81,7.41,22.0,20.0,21.0,20.0,15.0,18.0
DungHan,1995.0,1.0,quảng ngãi,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Kha,Kha,Gioi,Kha,7.02,3.07,6.09,6.91,7.53,8.6,22.0,21.0,22.0,33.0,26.0,25.0
TreHan,1995.0,1.0,gia lai,httt0001,httt,cqui,8.0,d480104,thpt,38.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Kha,Trung Binh,Gioi,Trung Binh,5.34,5.43,6.18,5.48,6.5,6.03,22.0,20.0,20.0,17.0,20.0,33.0
TreHan,1994.0,1.0,thanh hoá,khmt0001,khmt,cqui,8.0,d480101,thpt,28.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Yeu,Kem,Yeu,Yeu,5.42,4.55,5.13,3.3,5.82,5.79,18.0,22.0,27.0,23.0,18.0,32.0
DungHan,1995.0,1.0,khánh hoà,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,41.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Gioi,Gioi,Gioi,Gioi,7.59,7.33,7.25,8.29,7.62,7.88,22.0,30.0,18.0,16.0,18.0,19.0
TreHan,1995.0,1.0,đồng nai,httt0001,httt,cqui,8.0,d480104,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Trung Binh,Kha,Trung Binh,6.27,5.62,6.1,6.59,5.19,3.75,22.0,22.0,25.0,27.0,25.0,30.0
DungHan,1995.0,1.0,tiền giang,khtn2013,khmt,cntn,8.0,d480101,thpt,53.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Gioi,Xuat Sac,Kha,7.0,8.05,8.02,8.04,9.08,8.16,22.0,19.0,26.0,17.0,16.0,20.0
DungHan,1995.0,1.0,đồng nai,ktmt2013,ktmt,cqui,8.0,d520214,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Xuat Sac,Gioi,5.64,4.94,6.33,6.85,6.83,6.91,22.0,18.0,21.0,22.0,17.0,19.0
DungHan,1995.0,1.0,đồng nai,cntt2013,kttt,cqui,8.0,d480201,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Trung Binh,6.09,5.78,6.38,6.85,7.18,6.59,22.0,18.0,23.0,23.0,19.0,14.0
TreHan,1995.0,1.0,lâm đồng,cntt0001,kttt,cqui,8.0,d480201,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Trung Binh,Gioi,Kha,4.91,3.73,5.53,5.17,6.84,6.75,22.0,28.0,18.0,22.0,20.0,22.0
TreHan,1995.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Kem,Trung Binh,Gioi,Kha,6.16,4.44,6.74,5.44,7.14,7.26,22.0,25.0,21.0,28.0,14.0,24.0
TreHan,1994.0,1.0,bình thuận,ktpm0001,cnpm,cqui,8.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Gioi,Gioi,Kha,Kha,5.83,5.66,7.5,7.19,5.78,7.18,18.0,22.0,26.0,18.0,20.0,15.0
TreHan,1995.0,1.0,an giang,ktmt2013,ktmt,cqui,8.0,d520214,thpt,50.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Yeu,Trung Binh,Kem,1.86,3.04,4.96,3.08,3.35,0.41,18.0,14.0,13.0,23.0,15.0,12.0
TreHan,1995.0,1.0,quảng nam,ktpm0001,cnpm,cqui,8.0,d480103,thpt,34.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Trung Binh,Trung Binh,Kha,Trung Binh,6.11,5.08,5.23,5.43,4.98,4.34,22.0,19.0,24.0,19.0,19.0,22.0
TreHan,1995.0,0.0,bình định,mmtt0001,mmt&tt,cqui,8.0,d480299,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Kha,6.82,5.86,6.53,6.71,4.62,6.03,22.0,21.0,24.0,17.0,15.0,16.0
TreHan,1995.0,1.0,thanh hoá,mmtt0001,mmt&tt,cqui,8.0,d480102,thpt,28.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Gioi,Xuat Sac,Xuat Sac,7.14,5.11,7.5,7.57,8.18,8.01,18.0,22.0,18.0,21.0,20.0,21.0
TreHan,1995.0,1.0,hồ chí minh,ktpm0001,cnpm,cqui,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Gioi,Gioi,Gioi,Kha,5.93,6.0,6.17,6.52,6.37,7.0,22.0,25.0,23.0,22.0,17.0,15.0
TreHan,1995.0,1.0,hồ chí minh,httt0001,httt,cqui,8.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Kem,Gioi,Trung Binh,Trung Binh,6.09,6.29,7.69,7.45,7.56,8.09,22.0,19.0,21.0,24.0,29.0,33.0
TreHan,1995.0,1.0,quảng ngãi,cntt0001,kttt,cqui,8.0,d480201,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Kha,Kha,Trung Binh,3.18,3.45,5.91,5.95,6.59,4.22,22.0,19.0,22.0,25.0,28.0,24.0
DungHan,1995.0,1.0,bình định,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Kha,Gioi,Gioi,7.27,7.25,7.88,7.29,7.71,7.81,22.0,22.0,20.0,17.0,14.0,17.0
TreHan,1995.0,1.0,gia lai,mmtt0001,mmt&tt,kstn,8.0,d480299,thpt,38.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Gioi,Gioi,Kha,6.58,5.81,6.98,7.16,7.04,8.19,18.0,21.0,22.0,19.0,22.0,17.0
TreHan,1995.0,1.0,khánh hoà,ktpm0001,cnpm,cqui,8.0,d480103,thpt,41.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Trung Binh,Kha,Kha,Kha,8.08,8.74,7.64,7.21,4.86,7.77,18.0,25.0,25.0,16.0,15.0,18.0
DungHan,1995.0,1.0,khánh hoà,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,41.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Gioi,Kha,Kha,6.0,3.07,5.34,7.26,6.87,7.21,22.0,27.0,25.0,31.0,20.0,22.0
TreHan,1995.0,1.0,bình dương,ktpm0001,cnpm,cqui,8.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Trung Binh,Xuat Sac,Kha,Gioi,6.14,5.29,5.12,6.6,4.91,5.48,22.0,21.0,24.0,24.0,18.0,20.0
DungHan,1995.0,1.0,bình dương,khtn2013,khmt,cntn,8.0,d480101,thpt,44.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,6.92,7.79,7.35,8.03,8.6,8.92,18.0,19.0,26.0,21.0,20.0,20.0
DungHan,1995.0,1.0,long an,khmt2013,khmt,cqui,8.0,d480101,thpt,49.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Kha,Kha,Kha,5.05,5.36,6.9,4.77,6.75,3.47,22.0,29.0,24.0,20.0,21.0,29.0
DungHan,1995.0,1.0,bình thuận,tmđt2013,httt,cqui,8.0,d480104,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Trung Binh,Trung Binh,Kha,Kha,5.11,2.86,6.17,5.98,6.58,7.28,22.0,22.0,18.0,24.0,24.0,22.0
DungHan,1994.0,1.0,hồ chí minh,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.11,8.71,8.82,9.21,8.96,8.58,22.0,19.0,19.0,18.0,16.0,18.0
TreHan,1995.0,1.0,đồng nai,ktmt0001,ktmt,cqui,8.0,d520214,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Kha,5.36,3.93,4.85,7.33,6.81,6.63,18.0,21.0,24.0,25.0,18.0,16.0
DungHan,1991.0,1.0,quảng ngãi,mmtt2013,mmt&tt,cqui,8.0,d480102,thpt,35.0,gdtx,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,7.47,8.06,8.13,8.08,8.12,8.31,18.0,18.0,23.0,20.0,18.0,15.0
TreHan,1995.0,1.0,hồ chí minh,khmt0001,khmt,cqui,8.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Xuat Sac,Xuat Sac,Gioi,4.66,4.77,5.0,6.55,6.1,5.23,22.0,32.0,30.0,19.0,24.0,23.0
TreHan,1995.0,1.0,bến tre,ktpm0001,cnpm,cqui,8.0,d480103,thpt,56.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Trung Binh,Gioi,Gioi,Kha,6.57,6.74,6.46,8.37,7.25,6.75,22.0,21.0,23.0,28.0,17.0,15.0
