mssv,dien_tt,lop12_matinh,truong_thpt
a38de837xpvaibaexe+pfrkeojyoy57ujqywwl8q,thpt,34.0,thpt
884b8242xpvaibaexe+pfrkeojyoy6ikmq4mim2b,thpt,2.0,thpt
9e441a11xpvaibaexe+pfrkeojyoywt6eqawglc+,thpt,34.0,chuyên
d686c696xpvaibaexe+pfrkeojyoy8pajbnbagnh,thpt,41.0,thpt
2a8dea6axpvaibaexe+pfrkeojyoyzy/iesikazu,thpt,49.0,thpt
6e658cb4xpvaibaexe+pfrkeojyoy7k7comu1dyo,thpt,40.0,thpt
b04176adxpvaibaexe+pfrkeojyoyy/jsqkqmizy,thpt,47.0,thpt
4a849fecxpvaibaexe/ae0qceo7lrbzsnhqo8yrs,thpt,48.0,thpt
3b0c5db6xpvaibaexe/ae0qceo7lrdqd9e7koapz,thpt,56.0,thpt
e84de35expvaibaexe/ae0qceo7lrkzquhpo0hvx,thpt,60.0,chuyên
975a7f81xpvaibaexe/ae0qceo7lrlwzhz5sgtub,thpt,37.0,chuyên
4443c8e2xpvaibaexe/ae0qceo7lrdgn/x2wf2os,thpt,48.0,thpt
c315fc5dxpvaibaexe/ae0qceo7lrf2ul+8th3p6,thpt,2.0,thpt
945e1f43xpvaibaexe/ae0qceo7lrfjqrgx+fk0y,thpt,56.0,thpt
461fa254xpvaibaexe/ae0qceo7lrfwt/yi6iqw1,thpt,39.0,thpt
673cdc4dxpvaibaexe/ae0qceo7lrcbm7mefxwwi,thpt,2.0,thpt
21825938xpvaibaexe8xlyagr26h4zxxu5a+hljk,thpt,2.0,thpt
2850c99fxpvaibaexe8xlyagr26h4/vlzsonuuxk,thpt,2.0,thpt
5210a9cfxpvaibaexe8xlyagr26h48pxqv2oynbl,thpt,45.0,chuyên
18be7305xpvaibaexe8xlyagr26h46khsqv9y5ai,thpt,53.0,thpt
edecd516xpvaibaexe8xlyagr26h47fo2fxnatzy,thpt,40.0,thpt
b570d4b2xpvaibaexe8xlyagr26h4y6wn3cr4uvf,thpt,38.0,thpt
19ebb2fcxpvaibaexe8xlyagr26h44b/e0vrmvht,thpt,48.0,thpt
3384e06fxpvaibaexe/t9ok6w7d83rq1ocyonm45,thpt,2.0,thpt
2c5df343xpvaibaexe/t9ok6w7d83vwp2yqgepnp,thpt,46.0,chuyên
fda0da04xpvaibaexe/t9ok6w7d83ztoyuzdtwn7,thpt,35.0,chuyên
e4d02179xpvaibaexe/t9ok6w7d83raydq5javo7,thpt,53.0,thpt
dd6c6effxpvaibaexe/t9ok6w7d83eof7nsbjtwc,thpt,41.0,thpt
d99a702axpvaibaexe/t9ok6w7d83ehvw1zeuqp4,thpt,53.0,thpt
5057a12axpvaibaexe/t9ok6w7d83xi/jvuy7hjl,thpt,2.0,thpt
67c24b91xpvaibaexe/t9ok6w7d83yab0zt0cril,thpt,2.0,thpt
2253d948xpvaibaexe/t9ok6w7d83dmnotdtmyoq,thpt,38.0,thpt
b84dfe19xpvaibaexe/t9ok6w7d83bdzyml3jfjd,thpt,56.0,chuyên
ee51e37bxpvaibaexe+9uxuadizyij6btpmwbmav,thpt,40.0,thpt
92272147xpvaibaexe+9uxuadizyiegtd12yvczw,thpt,2.0,thpt
2bdd7658xpvaibaexe+9uxuadizyijflosxuxevw,thpt,2.0,thpt
4d8da77dxpvaibaexe+9uxuadizyie1b74xyzduo,thpt,2.0,thpt
a1a23e16xpvaibaexe+9uxuadizyibkfei+j57p5,thpt,56.0,thpt
06b1e339xpvaibaexe+9uxuadizyicvg6z0il8m6,thpt,51.0,thpt
ae521a0cxpvaibaexe+9uxuadizyidphi2r5o53t,thpt,50.0,thpt
0063dc77xpvaibaexe+9uxuadizyik3mvzbgbsu+,thpt,58.0,thpt
1218e0d0xpvaibaexe+9uxuadizyibcvfegn5dy7,thpt,51.0,chuyên
31a43ccexpvaibaexe+9uxuadizyicbidnhzk9mv,thpt,39.0,thpt
822fee5axpvaibaexe9+3tdubrxdlciv1n4ykp+l,thpt,2.0,thpt
99908fd0xpvaibaexe9+3tdubrxdlt41jtu5yxw3,thpt,36.0,chuyên
360c98c8xpvaibaexe9+3tdubrxdltq5qbg5icka,thpt,55.0,chuyên
f98b5b14xpvaibaexe9+3tdubrxdlekicswrvh9u,thpt,2.0,thpt
8b073054xpvaibaexe9+3tdubrxdletgaoi6tgf0,thpt,32.0,thpt
c11afb68xpvaibaexe9+3tdubrxdlt38bteblkgf,thpt,30.0,thpt
a0c04b40xpvaibaexe9+3tdubrxdlwwbx9fgnxnm,thpt,28.0,thpt
a8b0141dxpvaibaexe9+3tdubrxdldw8cdgngijx,thpt,41.0,thpt
d83efd4fxpvaibaexe9+3tdubrxdlygbcoisfk3z,thpt,39.0,thpt
911b7ccdxpvaibaexe9fy2hcq9oia30awz5ddkzp,thpt,38.0,thpt
53bb8d1axpvaibaexe9fy2hcq9oia55gkkbklho/,thpt,41.0,thpt
2882595bxpvaibaexe9fy2hcq9oiax0s+tmblscg,thpt,48.0,thpt
f9ab3110xpvaibaexe9fy2hcq9oia5v/y7zbj0xu,thpt,43.0,thpt
718bb49axpvaibaexe9fy2hcq9oia3oldvf7qfwj,thpt,41.0,thpt
fc4313dbxpvaibaexe9fy2hcq9oia4vxa7j+wtbt,thpt,54.0,thpt
3e8a2edbxpvaibaexe9fy2hcq9oia+rwqvj8fut3,thpt,59.0,thpt
49caea2expvaibaexe9fy2hcq9oia2twwinpegrd,thpt,32.0,thpt
2d7c801cxpvaibaexe9fy2hcq9oia3hbisr+o7wq,thpt,40.0,thpt
c38ada96xpvaibaexe+9toqtj+tlmmhuhntb5cok,thpt,40.0,thpt
efd1cddcxpvaibaexe+9toqtj+tlmia3dztajfg/,thpt,56.0,thpt
5a7d2bc9xpvaibaexe+9toqtj+tlmigbounllmig,thpt,2.0,thpt
bd9692f6xpvaibaexe+9toqtj+tlmmidmaw1q9dv,thpt,34.0,thpt
15b88849xpvaibaexe+9toqtj+tlmgs05rmbfjt2,thpt,2.0,thpt
2d462cd4xpvaibaexe+9toqtj+tlmsuncrhhmxk5,thpt,48.0,thpt
591a383bxpvaibaexe+9toqtj+tlmlogd3fjh1ew,thpt,42.0,thpt
c764a6cexpvaibaexe+9toqtj+tlmmg278zpkkp6,thpt,40.0,thpt
3ebbf85dxpvaibaexe+9toqtj+tlmod4ns4by00x,thpt,2.0,thpt
a3792e8dxpvaibaexe8ve9qxgkppse6sdso4ylng,thpt,2.0,thpt
1001c6b2xpvaibaexe8ve9qxgkppsgcjvw9aoj99,thpt,30.0,thpt
b5f94969xpvaibaexe8ve9qxgkppsaqljgmpimto,thpt,48.0,thpt
aa1ca6f8xpvaibaexe8ve9qxgkppsl3r9ukrqh1p,thpt,2.0,thpt
43b82139xpvaibaexe8ve9qxgkppsma58h1qyes1,thpt,51.0,chuyên
f45f8d30xpvaibaexe8ve9qxgkppsfdiv6wxv1o1,thpt,53.0,thpt
5627743bxpvaibaexe8ve9qxgkppsh8e5lf6lrdk,thpt,48.0,thpt
550ff48expvaibaexe8ve9qxgkppshjhanu3kmws,thpt,47.0,thpt
952ba9bfxpvaibaexe8ve9qxgkppsjwsqr0ibz69,thpt,2.0,thpt
bf91ab54xpvaibaexe8ve9qxgkppsk3vkue67fwg,thpt,47.0,thpt
0339fea3xpvaibaexe/67dyjffuojso0ssal/unw,thpt,48.0,thpt
e0a9b5fbxpvaibaexe/67dyjffuojlqqlj2dguk4,thpt,40.0,chuyên
5dc53044xpvaibaexe/67dyjffuojsih36vn25sr,thpt,2.0,thpt
62e459e7xpvaibaexe/67dyjffuojgxmat8jmvdo,thpt,40.0,thpt
ea8d044dxpvaibaexe/67dyjffuojqjketmosjs5,thpt,40.0,thpt
0a8c6948xpvaibaexe/67dyjffuojlj54idr28m5,thpt,51.0,thpt
0fb8124axpvaibaexe/67dyjffuojjjvs2doezdy,thpt,2.0,thpt
ddd0fdb5xpvaibaexe/67dyjffuojhl5jctuthbl,thpt,53.0,thpt
16c30ceexpvaibaexe8jfpqse3kv6uviaqvdb/gu,thpt,49.0,thpt
b43fdad6xpvaibaexe8jfpqse3kv6k3ttgecxyyh,thpt,38.0,thpt
4c6f17cbxpvaibaexe8jfpqse3kv6oejopwfia71,thpt,32.0,chuyên
d00d1a1fxpvaibaexe8jfpqse3kv6uigairiozlg,thpt,2.0,thpt
b265c5e0xpvaibaexe8jfpqse3kv6kk1btbz+lkq,thpt,41.0,thpt
19974296xpvaibaexe8jfpqse3kv6gth2jrdfel4,thpt,55.0,chuyên
5288a079xpvaibaexe8jfpqse3kv6i0o+ssl3bww,thpt,40.0,thpt
df482daexpvaibaexe8jfpqse3kv6npxwq9nehvz,thpt,2.0,thpt
5180a039xpvaibaexe8jfpqse3kv6uixvj5n0/iz,thpt,42.0,chuyên
69cc9d77xpvaibaexe/a0c8nkwg+ccto4vri7hm3,thpt,52.0,thpt
3cb24c2axpvaibaexe/a0c8nkwg+ch2j4agcp4lh,thpt,2.0,thpt
547d7412xpvaibaexe/a0c8nkwg+ccwx1lybm9ez,thpt,53.0,thpt
df754e2fxpvaibaexe/a0c8nkwg+cpuiuroju9ab,thpt,37.0,thpt
5504d8b2xpvaibaexe/a0c8nkwg+cgvktglsz7kv,thpt,49.0,thpt
1dd40f83xpvaibaexe/a0c8nkwg+cnjnfs5fffxk,thpt,38.0,chuyên
b4c9c933xpvaibaexe/a0c8nkwg+ceic0a5axstx,thpt,44.0,thpt
4746c69expvaibaexe/a0c8nkwg+cnxmmoasmlof,thpt,47.0,thpt
354681c1xpvaibaexe/a0c8nkwg+cjvkjuqx8g7b,thpt,51.0,thpt
4cfccfbcxpvaibaexe/a0c8nkwg+cgrjdpc6qvnr,thpt,30.0,thpt
40e3ded7xpvaibaexe8cswcdak/pudqbys/ydwoj,thpt,42.0,thpt
360bce8axpvaibaexe8cswcdak/pub9mwtbmkxtd,thpt,2.0,thpt
3577d0a6xpvaibaexe8cswcdak/puhjiabcwbk7p,thpt,59.0,thpt
f74272e5xpvaibaexe8cswcdak/puaod5xbv3yhf,thpt,2.0,thpt
b64eff4fxpvaibaexe8cswcdak/pujfgghvhvfd9,thpt,2.0,thpt
0499bd34xpvaibaexe8cswcdak/pufr2x7+qevi0,thpt,2.0,thpt
ed4944dbxpvaibaexe8cswcdak/puotzsbpturcq,thpt,52.0,thpt
3e0304c3xpvaibaexe8cswcdak/pudqvhen9qukd,thpt,48.0,thpt
2e197b0cxpvaibaexe8cswcdak/pucsecgtsw7y9,thpt,2.0,thpt
4ea4f240xpvaibaexe/t4wkrtma45c7uhcaekvzm,thpt,48.0,thpt
a0fa65b5xpvaibaexe/t4wkrtma45tct5yiaposi,thpt,42.0,thpt
c4f69298xpvaibaexe/t4wkrtma45rqptc4r3kvu,thpt,48.0,thpt
19d84bf6xpvaibaexe/t4wkrtma45x2knqzy58cb,thpt,2.0,thpt
6a078f7fxpvaibaexe/t4wkrtma45dnbetyz+kbc,thpt,32.0,thpt
4c3323baxpvaibaexe/t4wkrtma45y0agcvkjma+,thpt,49.0,thpt
c135310bxpvaibaexe/t4wkrtma45vawqp3+wbpf,thpt,34.0,thpt
cf111718xpvaibaexe/t4wkrtma45y38/er4lxkz,thpt,2.0,thpt
521467a8xpvaibaexe/t4wkrtma45f0zsmejmxhz,thpt,48.0,thpt
f13e1ba9xpvaibaexe91kmicrkek2o/snrac+cll,thpt,63.0,thpt
e85a8096xpvaibaexe91kmicrkek2p33ym4ebm4q,thpt,48.0,thpt
31f0b8c9xpvaibaexe91kmicrkek2m3zgfkalqog,thpt,37.0,thpt
e544be8bxpvaibaexe91kmicrkek2ks2xim8jfdv,thpt,48.0,thpt
63f4d5eexpvaibaexe91kmicrkek2nja/inamj2e,thpt,59.0,thpt
ca64881cxpvaibaexe91kmicrkek2ncnuij6iyoe,thpt,63.0,thpt
fb9c748bxpvaibaexe91kmicrkek2oitgsq+vgrw,thpt,2.0,thpt
f31e7befxpvaibaexe/kvw+jfxjb/ichwabmmiyv,thpt,63.0,thpt
dc609e13xpvaibaexe/kvw+jfxjb/sryqhgj0cfx,thpt,42.0,thpt
cbde1398xpvaibaexe/kvw+jfxjb/kbceexadrwt,thpt,2.0,thpt
4803eb31xpvaibaexe/kvw+jfxjb/sdmhjueddac,thpt,44.0,thpt
8c5d825axpvaibaexe/kvw+jfxjb/tvwcmdxgsa9,thpt,37.0,thpt
8535e154xpvaibaexe/kvw+jfxjb/gu0bkrugdea,thpt,2.0,thpt
5bcebe52xpvaibaexe/kvw+jfxjb/rckdfluao+v,thpt,47.0,thpt
6b9f848fxpvaibaexe/kvw+jfxjb/kb041vqwqww,thpt,2.0,thpt
74fb1661xpvaibaexe/kvw+jfxjb/giqrrb2ygel,thpt,32.0,thpt
b38858aaxpvaibaexe+3bwvxnzrrwmzamwgf6i3a,thpt,44.0,thpt
e5fc3f46xpvaibaexe+3bwvxnzrrwf/abk9leafz,thpt,2.0,thpt
e113c2d7xpvaibaexe+3bwvxnzrrwkoypcnthiwj,thpt,45.0,chuyên
e3077df0xpvaibaexe+3bwvxnzrrwmad+5ppvwnz,thpt,48.0,thpt
94be2cbfxpvaibaexe+3bwvxnzrrwadobx0jk62+,thpt,52.0,thpt
06d413b1xpvaibaexe+3bwvxnzrrwng6g5ikriob,thpt,63.0,thpt
f41dd86axpvaibaexe+3bwvxnzrrwpofpvmq6hdc,thpt,48.0,thpt
49b81e8dxpvaibaexe+3bwvxnzrrwljpuzvcomxk,thpt,52.0,thpt
f0b44da1xpvaibaexe/5dpc15pekhu0ke9u7ewl7,thpt,2.0,thpt
798320bbxpvaibaexe/5dpc15pekhcczaqrey9yw,thpt,48.0,thpt
bed27437xpvaibaexe/5dpc15pekhujebnag/gzv,thpt,56.0,thpt
a19aaa06xpvaibaexe/5dpc15pekhegiviycnjef,thpt,51.0,chuyên
d219dcf4xpvaibaexe/5dpc15pekhdeh8pwtqirl,thpt,40.0,chuyên
74dd18b4xpvaibaexe/5dpc15pekheoujnrpbz9l,thpt,51.0,thpt
a0434f8cxpvaibaexe/5dpc15pekhvxklwqx5xpv,thpt,30.0,thpt
a32c3933xpvaibaexe/5dpc15pekhfkvgqjvq1jx,thpt,42.0,thpt
cbd3da4axpvaibaexe/5dpc15pekheu94/iqwdb7,thpt,48.0,thpt
512a4a72xpvaibaexe/5dpc15pekhrxui1nlbvjo,thpt,37.0,thpt
b5b9bdd3xpvaibaexe8kgcwifcco6qc9wpvg2vze,thpt,52.0,thpt
d7243cebxpvaibaexe8kgcwifcco6xtzmumosvw9,thpt,49.0,thpt
737cace5xpvaibaexe8kgcwifcco6vdhqxpqj+pt,thpt,47.0,thpt
8a3c61c3xpvaibaexe8kgcwifcco6ccapr2fu+qe,thpt,2.0,thpt
d1e6e771xpvaibaexe8kgcwifcco6r59sg8lyauf,thpt,49.0,chuyên
1adfcc78xpvaibaexe8kgcwifcco6cvsttdtjc0z,thpt,52.0,thpt
b076e306xpvaibaexe8kgcwifcco6tajpnqmpbzo,thpt,42.0,thpt
da958b07xpvaibaexe8kgcwifcco6yjadm1e3gf6,thpt,25.0,thpt
356671cfxpvaibaexe9y6xkwco8jyde+qs28izwd,thpt,34.0,thpt
e37bf33cxpvaibaexe9y6xkwco8jyuy8xdoxijzw,thpt,21.0,thpt
2f5bd724xpvaibaexe9y6xkwco8jyxjo0c5n13+r,thpt,40.0,thpt
cd41215axpvaibaexe9y6xkwco8jysh2ncueg2ze,thpt,2.0,thpt
75df55f6xpvaibaexe9y6xkwco8jywo4t8tmyg82,thpt,49.0,chuyên
e3f10a8expvaibaexe9y6xkwco8jye7qm3gd9dou,thpt,2.0,thpt
6a089a70xpvaibaexe9y6xkwco8jyuczq4xbb32o,thpt,2.0,thpt
d281a27expvaibaexe9y6xkwco8jybe1brvd9haj,thpt,2.0,thpt
9c93288bxpvaibaexe9y6xkwco8jyutklb5xavu9,thpt,41.0,thpt
ca8e34eexpvaibaexe9y6xkwco8jybddunwqle94,thpt,2.0,thpt
89d783aaxpvaibaexe/3wut/psvviwmivpbj6tp5,thpt,39.0,chuyên
1cffb92bxpvaibaexe/3wut/psvviaznx/qq0wrm,thpt,45.0,thpt
65f484b6xpvaibaexe/3wut/psvvicitye0+jfq5,thpt,39.0,chuyên
8de058a5xpvaibaexe/3wut/psvviqxhctelzzbq,thpt,34.0,thpt
3bd02554xpvaibaexe/3wut/psvvivixkx3lsku5,thpt,2.0,thpt
2eaeb066xpvaibaexe/3wut/psvvirzjim6kep73,thpt,40.0,thpt
8dd612f2xpvaibaexe/3wut/psvvirxxspy37l06,thpt,28.0,thpt
98cfc349xpvaibaexe/3wut/psvvidm+3cbty3+i,thpt,42.0,thpt
afe5419dxpvaibaexe+itthaewsatsnm9vu7le1g,thpt,37.0,thpt
063fa88dxpvaibaexe+itthaewsatndzlvy0hcwf,thpt,37.0,thpt
274fb275xpvaibaexe+itthaewsatja1i5tggkw2,thpt,39.0,thpt
1e0ba31fxpvaibaexe+itthaewsathfu9ihxnb8t,thpt,43.0,thpt
045380ddxpvaibaexe+itthaewsatjqzwjk/+zk7,thpt,45.0,chuyên
bfe9d48fxpvaibaexe+itthaewsatrt2+vu0aqqp,thpt,50.0,thpt
6d3100a0xpvaibaexe+itthaewsatqu3766onnem,thpt,51.0,thpt
f6fa6330xpvaibaexe+itthaewsatvj+hy2vqd2t,thpt,33.0,thpt
99c336cfxpvaibaexe+itthaewsato52obcq6olf,thpt,37.0,thpt
f57a1736xpvaibaexe+itthaewsatv8d7awtvvqf,thpt,2.0,thpt
bc2acbaexpvaibaexe+nqszrbbpdtwt58f1jqpzd,thpt,44.0,thpt
a23f32d0xpvaibaexe+nqszrbbpdt0l1lciqtcdu,thpt,2.0,thpt
5de7205dxpvaibaexe+nqszrbbpdt+fgwjyhs5hn,thpt,43.0,thpt
7407d08dxpvaibaexe+nqszrbbpdt+s094rsynjl,thpt,37.0,thpt
7bb10987xpvaibaexe+nqszrbbpdt+dlyyayoyag,thpt,43.0,thpt
2d6e3b9axpvaibaexe+nqszrbbpdt/wsaq0ukhd7,thpt,32.0,thpt
f4fa2b15xpvaibaexe+nqszrbbpdt9g3cqkochsj,thpt,2.0,thpt
cc1be9f4xpvaibaexe+nqszrbbpdty51v94rqvp2,thpt,2.0,thpt
1482b2bexpvaibaexe+nqszrbbpdt4/vnaay2xsh,thpt,56.0,chuyên
256844d6xpvaibaexe92uubt7zfwrt/g0tsi3mpf,thpt,24.0,thpt
09ce92dexpvaibaexe92uubt7zfwrzwz1+hb4qhs,thpt,2.0,thpt
9ea5ad13xpvaibaexe92uubt7zfwrqgm4fsorsw0,thpt,2.0,thpt
bcb10d47xpvaibaexe92uubt7zfwrfm+6m0wsyvl,thpt,2.0,thpt
67b08e41xpvaibaexe92uubt7zfwrt4apqjdua+s,thpt,2.0,thpt
b37a5c4fxpvaibaexe92uubt7zfwryq2ukjzgtwq,thpt,46.0,thpt
b3ca17d6xpvaibaexe81r7krch0ucylianm1b7c7,thpt,30.0,thpt
bee21314xpvaibaexe81r7krch0uczusmr9ldfye,thpt,42.0,thpt
5258e240xpvaibaexe81r7krch0ucwu9t9omicsn,thpt,38.0,thpt
b18aab4expvaibaexe81r7krch0uc7g8hlq6gozo,thpt,46.0,chuyên
86053f82xpvaibaexe81r7krch0uc8qhbnpgnt/a,thpt,52.0,thpt
03f0fdf5xpvaibaexe81r7krch0uc/dwutjis0l8,thpt,34.0,thpt
004e12b9xpvaibaexe81r7krch0uc0uxbtobw4bg,thpt,56.0,thpt
45e035d5xpvaibaexe81r7krch0ucwtataqufjsx,thpt,56.0,thpt
a6169055xpvaibaexe81r7krch0uc4qkxdeowyb4,thpt,49.0,chuyên
29df8880xpvaibaexe8qh9frndk+mdjj6ymuts3p,thpt,56.0,thpt
f24ecb8dxpvaibaexe8qh9frndk+msp8dv3pw7sx,thpt,49.0,chuyên
e6cc2b78xpvaibaexe8qh9frndk+mrxbwkjkr49h,thpt,56.0,thpt
9c91781bxpvaibaexe8qh9frndk+mamodbe9t/5h,thpt,56.0,thpt
164fce73xpvaibaexe8qh9frndk+mco5qzpzeyxe,thpt,56.0,thpt
afb55145xpvaibaexe8zlb/hlfgxhn2asagsz7v6,ưt,2.0,thpt
da0ea4dbxpvaibaexe8zlb/hlfgxhmdcfojsfipo,ưt,34.0,chuyên
bf7644d0xpvaibaexe9tvobyld1inudm9jcy1wzy,ưt,51.0,chuyên
fbbd4151xpvaibaexe9tvobyld1inm1g8tkuyuun,ưt,31.0,chuyên
1a04f18cxpvaibaexe9tvobyld1inpsgmju+295y,ưt,47.0,chuyên
d1bd1cf3xpvaibaexe9tvobyld1inpw/fowra5es,ưt,32.0,chuyên
516d8a44xpvaibaexe9tvobyld1inuk2lqp0t6u7,ưt,31.0,chuyên
e0c5acb1xpvaibaexe9tvobyld1ink4j53zb7/3s,ưt,34.0,chuyên
2817a649xpvaibaexe9tvd6vhp62h/qbplmt3vos,ưt,31.0,chuyên
0cd1ac6bxpvaibaexe9tvd6vhp62h3/dwx/lnb8d,ưt,43.0,chuyên
97c8c0ffxpvaibaexe9tvd6vhp62h6zh9lghirgu,ưt,43.0,chuyên
3c1b8fd6xpvaibaexe9tvd6vhp62hzahhrsdb39m,ưt,2.0,thpt
f0dde2e8xpvaibaexe9tvd6vhp62h6wlgdftlvft,ưt,2.0,thpt
ddfcfee0xpvaibaexe9tvd6vhp62h1/mjmrnx5y0,ưt,34.0,chuyên
75211209xpvaibaexe9tvd6vhp62hx/1o5g0gk7r,ưt,2.0,thpt
a0b312fexpvaibaexe9tvd6vhp62hwhf3wou6n8+,ưt,57.0,chuyên
98831704xpvaibaexe/ycv++riavqk4i8w80ilv7,ưt,2.0,thpt
7070e160xpvaibaexe/ycv++riavqbk5/5ukzcsv,ưt,2.0,thpt
ba44ed79xpvaibaexe/ycv++riavqmmesk1nwetl,ưt,31.0,chuyên
004ba243xpvaibaexe/ycv++riavqmd2sffz4koh,ưt,43.0,chuyên
c3465ebfxpvaibaexe/ycv++riavqb8eq7xcw1ug,ưt,31.0,chuyên
c00275e6xpvaibaexe/ycv++riavqoerfb3gw5ch,ưt,59.0,chuyên
58e092f7xpvaibaexe/ycv++riavqox26rcljrjy,ưt,43.0,chuyên
4b9c91eexpvaibaexe/n5tun5i+oisrpe8vmyfdh,ưt,37.0,chuyên
434fe0b5xpvaibaexe/n5tun5i+oiaaaonia817b,ưt,46.0,chuyên
8fe9610cxpvaibaexe/n5tun5i+oieshzf1hxyhv,ưt,34.0,chuyên
2a130168xpvaibaexe92umf5pb/ttokcv74n9o3t,ưt,34.0,chuyên
731dc506xpvaibaexe92umf5pb/ttljhvz+dlzqn,ưt,37.0,chuyên
ec0e204bxpvaibaexe92umf5pb/ttm+oja0u0asz,ưt,46.0,chuyên
3cd1d0e9xpvaibaexe92umf5pb/tttzmixakhfrf,ưt,32.0,chuyên
b34a7723xpvaibaexe92umf5pb/ttljtxh8ejrjk,ưt,39.0,chuyên
1fb8f707xpvaibaexe92umf5pb/ttruuitocnkot,ưt,2.0,thpt
4c91fc64xpvaibaexe92umf5pb/ttn5jq3wriohb,ưt,2.0,thpt
be1a9abexpvaibaexe92umf5pb/ttjv+q4aigmmx,ưt,50.0,chuyên
903c6bbdxpvaibaexe9puzayruockvqw9bmn4ox4,ưt,60.0,chuyên
32f1d5a6xpvaibaexe9puzayruockfblkfevyo2s,ưt,34.0,chuyên
1c26db5bxpvaibaexe9puzayruocken7yyzlaque,ưt,39.0,chuyên
ed115863xpvaibaexe9puzayruockvqmp5jlkx2e,ưt,45.0,chuyên
ebc8b8a3xpvaibaexe9puzayruockt2ugjpfjxjj,ưt,2.0,thpt
8b6b6b01xpvaibaexe9puzayruocky5siobrpyev,ưt,2.0,thpt
ff2b9dbaxpvaibaexe9puzayruockvmfh6dmgn2b,ưt,29.0,chuyên
0869ac1axpvaibaexe9puzayruocks8bvkqa7arm,ưt,37.0,chuyên
6c9f895bxpvaibaexe+hzqxlrr1wqltimvptfiwt,ưt,34.0,chuyên
18525dedxpvaibaexe+hzqxlrr1wqmwjsb+9tit/,ưt,41.0,chuyên
6bc6ab5cxpvaibaexe+hzqxlrr1wqkif9t6n0xeg,ưt,37.0,chuyên
0e334238xpvaibaexe+hzqxlrr1wqkuqdqww/dpz,ưt,2.0,thpt
c823ce1expvaibaexe+hzqxlrr1wqgsus8sq0yxo,ưt,42.0,chuyên
3e1131d1xpvaibaexe+hzqxlrr1wqlcvrkutcn0n,ưt,47.0,chuyên
48d4446fxpvaibaexe9gpsuyltm3et/fdryxdjtz,ưt,37.0,chuyên
f5c4f8ebxpvaibaexe9gpsuyltm3erlaxi5puk0i,ưt,49.0,chuyên
55484735xpvaibaexe9gpsuyltm3ebctwdenbajt,ưt,52.0,chuyên
ad93fc3expvaibaexe9gpsuyltm3een2cdukkkme,ưt,50.0,chuyên
a4b49526xpvaibaexe9gpsuyltm3etayqje6gc2l,ưt,52.0,thpt
e983facaxpvaibaexe9gpsuyltm3era0zvdegm1g,ưt,31.0,chuyên
cdae9c3bxpvaibaexe9gpsuyltm3esj4xqeyyi3p,ưt,38.0,chuyên
d6cba8b9xpvaibaexe9w3p4ojxtsal9uuw+eshrr,ưt,31.0,chuyên
295d810dxpvaibaexe9w3p4ojxtsao3ho0jovagm,ưt,29.0,chuyên
1a2f347dxpvaibaexe9w3p4ojxtsah3pe+7nt8n+,ưt,2.0,thpt
ec10b227xpvaibaexe9w3p4ojxtsadrbcgh4noxe,ưt,58.0,chuyên
ca461e1bxpvaibaexe9w3p4ojxtsalwsb+3jvozg,ưt,4.0,chuyên
64e71961xpvaibaexe9w3p4ojxtsadm21qewhvja,ưt,41.0,thpt
6a58fa75xpvaibaexe+lovcofflpomoydtk9megh,ưt,50.0,chuyên
f2be62bcxpvaibaexe+lovcofflpokxkcigqyioz,ưt,1.0,chuyên
a74dba04xpvaibaexe+lovcofflpoq3iohppsi9k,ưt,39.0,chuyên
cdddce8bxpvaibaexe+lovcofflpoioto/v1hzpn,ưt,31.0,chuyên
0103ebb9xpvaibaexe+lovcofflpop4m1bu/q8re,ưt,2.0,thpt
40288a20xpvaibaexe9p2uxweesl6h1jkczblgm9,ưt,2.0,thpt
eaa332fdxpvaibaexe9p2uxweesl6ockgetwdeph,ưt,50.0,chuyên
9f3a2199xpvaibaexe9p2uxweesl6g+qt5cggkj7,ưt,2.0,thpt
f3329b64xpvaibaexe9p2uxweesl6ugob3kgho9c,ưt,32.0,chuyên
5cac932axpvaibaexe9p2uxweesl6nz4xythcwch,ưt,2.0,chuyên
11581eacxpvaibaexe9p2uxweesl6idxuiclp8qa,ưt,46.0,chuyên
bbe70379xpvaibaexe9p2uxweesl6vogkhyfx/jn,ưt,2.0,thpt
50cca1f7xpvaibaexe/a4dmmdlc8ugqkqqciphv/,ưt,2.0,thpt
771fbb4dxpvaibaexe/a4dmmdlc8uc4gngxuuotw,ưt,50.0,chuyên
edf309ecxpvaibaexe/a4dmmdlc8unj4wqahl8ox,ưt,39.0,chuyên
1c04c883xpvaibaexe/a4dmmdlc8upjiouko0ktp,ưt,57.0,chuyên
2e094578xpvaibaexe/a4dmmdlc8ub3gbbg4q0zx,ưt,31.0,chuyên
56bd6434xpvaibaexe/a4dmmdlc8uel9for+tsgj,ưt,50.0,chuyên
8fac9716xpvaibaexe/a4dmmdlc8ugdcsdnvkclg,ưt,29.0,chuyên
da9e9f81xpvaibaexe+xbs+mkmrabaabamokgfje,ưt,2.0,thpt
a2352072xpvaibaexe+xbs+mkmrabt2j1xbee7sx,ưt,2.0,thpt
8f600222xpvaibaexe+xbs+mkmrabxiyu3ifhubb,ưt,49.0,chuyên
597966afxpvaibaexe+xbs+mkmrabrzhyo2dotjs,ưt,32.0,chuyên
